,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,6.5200000000000005,6.4433333333333325
1,Acevedo,104783,Bahia,MEI,1.3999999999999997,3.433333333333333
2,Ademir,101314,Bahia,ATA,4.966666666666667,2.075
3,Aderlan,88423,Bragantino,LAT,4.1000000000000005,1.4
4,Adryelson,91664,Botafogo,ZAG,5.775,1.8999999999999997
5,Adson,111682,Corinthians,MEI,5.166666666666667,3.1499999999999995
6,Alan Empereur,88033,Cuiabá,ZAG,0.6999999999999998,4.525
7,Alan Franco,99889,São Paulo,ZAG,-1.6,2.9499999999999997
8,Alan Patrick,68685,Internacional,MEI,1.0333333333333332,3.766666666666666
9,Alef Manga,101254,Coritiba,ATA,13.6,7.85
10,Alemão,98219,Internacional,ATA,0.55,-0.25
11,Alesson,97321,Goiás,ATA,0.6333333333333333,2.033333333333333
12,Alex Santana,85465,Athletico-PR,MEI,3.9,1.2333333333333334
13,Alex Teixeira,60793,Vasco,MEI,3.0666666666666664,1.4750000000000003
14,Alexsander,118774,Fluminense,LAT,1.9,4.4
15,Alison,73974,Santos,MEI,1.9000000000000001,0.0
16,Alisson,81845,São Paulo,MEI,4.966666666666666,2.775
17,Aloísio,73850,América-MG,ATA,6.300000000000001,7.699999999999999
18,Alê,86388,América-MG,MEI,-0.3,5.266666666666667
19,Andrey,93787,Coritiba,MEI,0.0,-1.3
20,Andrey Santos,109591,Vasco,MEI,1.0,2.85
21,André,107498,Fluminense,MEI,3.7,2.075
22,André,121792,Grêmio,ATA,0.0,0.05
23,Andrés Hurtado,110715,Bragantino,LAT,6.766666666666666,1.4000000000000001
24,António Oliveira,111578,Cuiabá,TEC,4.26,7.824999999999999
25,Antônio Carlos Zago,69029,Coritiba,TEC,3.86,3.1075
26,Apodi,51042,Goiás,LAT,0.44999999999999996,-0.05
27,Arboleda,91573,São Paulo,ZAG,7.4,2.9000000000000004
28,Arias,99815,Fluminense,MEI,4.666666666666667,3.2
29,Arrascaeta,87863,Flamengo,MEI,5.0,6.7
30,Arthur Sales,111771,Bahia,ATA,1.5999999999999999,1.8
31,Artur,95799,Palmeiras,ATA,8.8,6.3999999999999995
32,Ayrton Lucas,88393,Flamengo,LAT,6.5,6.7
33,Baralhas,99440,Internacional,MEI,2.0,3.6500000000000004
34,Barros,122485,Vasco,MEI,2.15,2.6333333333333333
35,Battaglia,94845,Atlético-MG,MEI,1.8333333333333333,1.25
36,Bento,105208,Athletico-PR,GOL,2.75,4.333333333333333
37,Benítez,93550,América-MG,MEI,6.4,2.55
38,Biel,110760,Bahia,ATA,10.0,4.7
39,Bitello,112140,Grêmio,MEI,5.95,7.35
40,Boschilia,86841,Coritiba,MEI,3.5999999999999996,5.0249999999999995
41,Breno,122991,América-MG,MEI,6.5,2.4
42,Breno Lopes,93988,Palmeiras,ATA,0.2,0.2
43,Bruninho,113558,Bragantino,MEI,0.06666666666666665,2.9
44,Bruno Alves,73620,Grêmio,ZAG,2.4000000000000004,0.19999999999999998
45,Bruno Fuchs,104085,Atlético-MG,ZAG,2.5,3.7
46,Bruno Gomes,106202,Coritiba,MEI,6.300000000000001,2.475
47,Bruno Henrique,90285,Flamengo,ATA,1.25,1.2
48,Bruno Melo,84339,Goiás,ZAG,4.133333333333334,4.033333333333333
49,Bruno Mezenga,37865,Santos,ATA,1.3,1.2
50,Bruno Méndez,103700,Corinthians,ZAG,4.4,1.3333333333333333
51,Bruno Pacheco,90061,Fortaleza,LAT,10.05,3.65
52,Bruno Rodrigues,92811,Cruzeiro,ATA,2.9250000000000003,10.733333333333334
53,Bruno Santos,122668,Goiás,LAT,1.4,-0.95
54,Bruno Tabata,107174,Palmeiras,MEI,0.7666666666666666,0.0
55,Bruno Uvini,70221,Grêmio,ZAG,0.7333333333333334,2.3333333333333335
56,Bruno Viana,92291,Coritiba,ZAG,1.8666666666666665,0.6
57,Bryan García,110013,Athletico-PR,MEI,0.0,0.0
58,Brítez,101995,Fortaleza,ZAG,4.275,2.9499999999999997
59,Bustos,96678,Internacional,LAT,3.55,3.233333333333333
60,Caio Alexandre,106323,Fortaleza,MEI,1.875,5.533333333333332
61,Caio Paulista,102318,São Paulo,LAT,5.966666666666668,5.275
62,Calebe,109461,Fortaleza,MEI,3.025,4.0
63,Calleri,89840,São Paulo,ATA,6.866666666666667,3.1666666666666665
64,Camacho,68770,Santos,MEI,1.1,3.8
65,Cano,79631,Fluminense,ATA,3.9666666666666663,3.35
66,Canobbio,102928,Athletico-PR,ATA,6.625,3.6
67,Capasso,112913,Vasco,ZAG,1.1,-0.1
68,Carabajal,98723,Vasco,MEI,1.6,5.8
69,Carballo,91254,Grêmio,MEI,1.2999999999999998,-0.6
70,Carlos de Pena,87242,Internacional,MEI,4.066666666666667,2.725
71,Cauly,123360,Bahia,MEI,4.7,2.575
72,Ceballos,115502,Fortaleza,ZAG,6.2,3.0500000000000003
73,Ceppelini,72762,Cuiabá,MEI,1.5,1.4666666666666668
74,Chancellor,93166,Coritiba,ZAG,1.3,-0.3
75,Christian,104502,Athletico-PR,MEI,3.225,10.9
76,Cleiton,93882,Bragantino,GOL,2.675,1.5
77,Cristaldo,89846,Grêmio,MEI,8.825,4.8
78,Cuello,98909,Athletico-PR,ATA,3.5,4.4
79,Cuiabano,116065,Grêmio,LAT,3.2,11.1
80,Cássio,42234,Corinthians,GOL,3.0,0.875
81,Daniel Junior,116432,Cruzeiro,MEI,0.6666666666666666,0.0
82,Daniel Ruiz,116672,Santos,MEI,0.09999999999999998,1.0
83,Danilo Avelar,72142,América-MG,ZAG,4.633333333333333,3.1333333333333333
84,David,90309,São Paulo,ATA,8.5,1.3
85,David Braz,50317,Fluminense,ZAG,2.5,5.0
86,David Duarte,91772,Bahia,ZAG,4.1000000000000005,3.4000000000000004
87,David Luiz,52827,Flamengo,ZAG,3.4333333333333336,7.800000000000001
88,Deivid Washington,124251,Santos,ATA,7.466666666666666,3.1
89,Denilson,115986,Cuiabá,MEI,3.2,1.9333333333333333
90,Deyverson,92708,Cuiabá,ATA,1.8,5.525
91,Di Placido,98605,Botafogo,LAT,10.875,2.566666666666667
92,Diego,101027,Goiás,MEI,4.566666666666666,3.6999999999999997
93,Diego Costa,101728,São Paulo,ZAG,0.30000000000000004,2.75
94,Diego Gonçalves,90540,Goiás,ATA,0.6,1.4666666666666668
95,Diego Rosa,107796,Bahia,MEI,2.1,1.0333333333333334
96,Diogo Barbosa,70916,Grêmio,LAT,0.25,-0.35000000000000003
97,Dodi,89883,Santos,MEI,3.0500000000000003,7.4
98,Dodô,107375,Goiás,MEI,-0.65,0.0
99,Dorival Júnior,40990,São Paulo,TEC,7.396666666666666,4.1375
100,Dudu,68920,Palmeiras,ATA,6.1,7.833333333333333
101,Ed Carlos,118747,Santos,MEI,0.0,1.0
102,Edenílson,63289,Atlético-MG,MEI,3.2,1.6749999999999998
103,Eduardo,68708,Botafogo,MEI,4.824999999999999,5.75
104,Eduardo Bauermann,86970,Santos,ZAG,6.4,0.0
105,Eduardo Coudet,94853,Atlético-MG,TEC,6.003333333333333,6.279999999999999
106,Eduardo Santos,106434,Bragantino,ZAG,2.7999999999999994,0.9333333333333332
107,Eduardo Sasha,70360,Bragantino,ATA,4.25,5.5
108,Emerson Ramon,112370,Cuiabá,ATA,1.7,3.05
109,Emerson Ávila,50456,Goiás,TEC,3.69,3.125
110,Emmanuel Martínez,103388,América-MG,MEI,4.166666666666667,1.5
111,Endrick,115959,Palmeiras,ATA,2.25,2.1
112,Eric Ramires,103295,Bragantino,MEI,1.0333333333333334,2.05
113,Erick,98022,Athletico-PR,MEI,7.6,1.75
114,Erick Marcus,121184,Vasco,ATA,1.6,5.3
115,Erick Pulgar,91473,Flamengo,MEI,1.8333333333333333,4.333333333333333
116,Estevão,117870,Internacional,MEI,0.2,0.0
117,Everaldo,78117,Bahia,ATA,5.35,0.4333333333333333
118,Everaldo,91151,América-MG,ATA,4.85,4.666666666666667
119,Everson,72294,Atlético-MG,GOL,3.1666666666666665,5.625
120,Everton,86757,Flamengo,ATA,5.35,5.1000000000000005
121,Everton Galdino,89918,Grêmio,ATA,2.175,5.666666666666667
122,Everton Ribeiro,51772,Flamengo,MEI,8.350000000000001,5.1
123,Fabinho,111760,Palmeiras,MEI,1.4333333333333333,1.2
124,Fabrício Bruno,90768,Flamengo,ZAG,5.0,1.0999999999999999
125,Fagner,42500,Corinthians,LAT,6.533333333333334,2.425
126,Fausto Vera,107950,Corinthians,MEI,1.2,2.066666666666667
127,Felipe Augusto,111408,Corinthians,ATA,0.7,0.0
128,Felipe Azevedo,60825,América-MG,ATA,4.2,0.2333333333333333
129,Felipe Melo,38545,Fluminense,MEI,2.6666666666666665,0.6666666666666666
130,Fernandinho,72775,Athletico-PR,MEI,2.95,0.5
131,Fernando,106950,Athletico-PR,LAT,5.266666666666667,4.7
132,Fernando Diniz,72391,Fluminense,TEC,5.773333333333333,4.655
133,Fernando Miguel,71571,Fortaleza,GOL,-1.0,6.0
134,Fernando Sobral,84428,Cuiabá,MEI,14.8,6.3999999999999995
135,Figueiredo,106201,Vasco,MEI,3.1,1.975
136,Filipe Augusto,79268,Cuiabá,MEI,0.30000000000000004,5.8
137,Flaco López,113103,Palmeiras,ATA,0.6,0.0
138,Fábio,37656,Fluminense,GOL,3.0,6.125
139,Fábio,70172,Grêmio,LAT,2.0,3.5
140,Fábio Santos,38229,Corinthians,LAT,1.8,-1.2
141,Gabriel,70449,Coritiba,GOL,1.5,0.75
142,Gabriel,83257,Flamengo,ATA,4.733333333333333,10.45
143,Gabriel,98976,São Paulo,MEI,1.1666666666666667,1.0666666666666667
144,Gabriel Barros,108352,Internacional,ATA,-1.3,0.0
145,Gabriel Grando,112616,Grêmio,GOL,4.375,2.25
146,Gabriel Inocêncio,93702,Santos,LAT,5.275,6.433333333333334
147,Gabriel Menino,103767,Palmeiras,MEI,4.025,5.566666666666666
148,Gabriel Mesquita,102290,Cruzeiro,GOL,-1.0,0.0
149,Gabriel Novaes,109639,Goiás,ATA,-0.7,0.7
150,Gabriel Pec,106199,Vasco,ATA,3.1333333333333333,2.65
151,Gabriel Pirani,110607,Fluminense,MEI,0.0,1.1
152,Gabriel Pires,71898,Botafogo,MEI,4.566666666666666,0.0
153,Gabriel Xavier,105373,Bahia,ZAG,2.9,5.9
154,Galarza,108528,Vasco,MEI,1.8,3.825
155,Ganso,62977,Fluminense,MEI,8.733333333333334,4.3
156,Gerson,89256,Flamengo,MEI,2.6999999999999997,17.0
157,Gil,68923,Corinthians,ZAG,1.9666666666666666,1.0333333333333332
158,Gilberto,61188,Cruzeiro,ATA,2.275,10.333333333333334
159,Giovani,111759,Palmeiras,ATA,0.8,0.0
160,Giovanni Manson,121985,Fluminense,MEI,-1.1,0.5
161,Giuliano,51548,Corinthians,MEI,0.35,-0.5333333333333333
162,Guga,101319,Fluminense,LAT,3.033333333333333,4.925
163,Guilherme,94207,Fortaleza,ATA,2.575,3.4
164,Guilherme Biro,111891,Corinthians,MEI,2.9,0.0
165,Guilherme Lopes,110909,Bragantino,LAT,3.2,0.8
166,Guilherme Marques,73781,Goiás,ATA,0.85,0.8
167,Gustavinho,122394,Bragantino,MEI,1.6666666666666667,0.0
168,Gustavo Campanharo,72497,Internacional,MEI,0.2,5.55
169,Gustavo Garcia,107225,Palmeiras,LAT,0.9,5.0
170,Gustavo Gómez,71684,Palmeiras,ZAG,2.9,4.133333333333334
171,Gustavo Martins,111309,Grêmio,ZAG,2.9,1.75
172,Helinho,102598,Bragantino,ATA,8.1,1.7666666666666666
