,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1690,Habraão,115270,Fortaleza,ZAG,5.25,9.399999999999999,Juventude,visitante,4.683333333333334,7.041666666666666
1691,Fernando Miguel,71571,Fortaleza,GOL,6.5,8.1,Juventude,visitante,4.683333333333334,6.391666666666667
1692,Danilo Cardoso,101155,Goiás,ZAG,5.6,7.9,Bragantino,visitante,4.183333333333334,6.041666666666667
1693,Alan Kardec,50347,Atlético-MG,ATA,0.8333333333333334,10.25,Avaí,visitante,1.7692307692307692,6.009615384615385
1694,Moisés,90444,Internacional,LAT,3.55,7.275,Atlético-GO,visitante,4.361538461538462,5.818269230769231
1695,Brítez,101995,Fortaleza,LAT,8.4,6.74,Juventude,visitante,4.683333333333334,5.711666666666667
1696,Pedro Raul,98225,Goiás,ATA,6.3500000000000005,7.1909090909090905,Bragantino,visitante,4.183333333333334,5.6871212121212125
1697,Rafael Santos,97907,Coritiba,LAT,5.3,5.8,Botafogo,visitante,5.423076923076923,5.611538461538462
1698,Igor Paixão,104530,Coritiba,ATA,7.324999999999999,5.511111111111111,Botafogo,visitante,5.423076923076923,5.467094017094017
1699,Gabriel ,70449,Coritiba,GOL,8.0,0.0,Botafogo,visitante,5.423076923076923,5.423076923076923
1700,Hernán Pérez,73738,Coritiba,ATA,0.2,0.0,Botafogo,visitante,5.423076923076923,5.423076923076923
1701,Pablo García,99236,Coritiba,MEI,0.0,0.0,Botafogo,visitante,5.423076923076923,5.423076923076923
1702,Bruno Gomes,106202,Coritiba,MEI,3.06,5.033333333333334,Botafogo,visitante,5.423076923076923,5.228205128205129
1703,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Botafogo,visitante,5.423076923076923,5.211538461538462
1704,Renê,78445,Internacional,LAT,4.922222222222222,6.057142857142858,Atlético-GO,visitante,4.361538461538462,5.2093406593406595
1705,Luciano,80287,São Paulo,ATA,4.3,6.0,Ceará,visitante,4.375,5.1875
1706,Gustavo Mantuan,110270,Corinthians,MEI,3.016666666666667,5.514285714285714,América-MG,visitante,4.384615384615385,4.94945054945055
1707,Robson,84817,Fortaleza,ATA,2.62,5.139999999999999,Juventude,visitante,4.683333333333334,4.911666666666666
1708,Fabrício,105171,Coritiba,ATA,5.220000000000001,4.328571428571428,Botafogo,visitante,5.423076923076923,4.875824175824176
1709,Marcos Leonardo,109497,Santos,ATA,6.258333333333333,5.555555555555555,Palmeiras,visitante,4.076923076923077,4.816239316239316
1710,Juninho Capixaba,94968,Fortaleza,LAT,7.588888888888889,4.938461538461538,Juventude,visitante,4.683333333333334,4.810897435897436
1711,Raul Gustavo,109389,Corinthians,ZAG,5.677777777777777,5.1499999999999995,América-MG,visitante,4.384615384615385,4.767307692307693
1712,Zaracho,100079,Atlético-MG,MEI,5.183333333333334,7.614285714285714,Avaí,visitante,1.7692307692307692,4.691758241758242
1713,Moisés,104666,Fortaleza,ATA,3.341666666666667,4.699999999999999,Juventude,visitante,4.683333333333334,4.691666666666666
1714,Igor Torres,110303,Fortaleza,ATA,-0.15,0.0,Juventude,visitante,4.683333333333334,4.683333333333334
1715,Marcelo Boeck,37788,Fortaleza,GOL,5.7,0.0,Juventude,visitante,4.683333333333334,4.683333333333334
1716,Tinga,82628,Fortaleza,LAT,1.7000000000000002,4.633333333333334,Juventude,visitante,4.683333333333334,4.658333333333333
1717,Dadá Belmonte,94263,Goiás,ATA,2.875,5.127272727272728,Bragantino,visitante,4.183333333333334,4.655303030303031
1718,Heitor,104649,Internacional,LAT,10.05,4.9,Atlético-GO,visitante,4.361538461538462,4.630769230769231
1719,Tadeu,82453,Goiás,GOL,4.246153846153846,5.041666666666667,Bragantino,visitante,4.183333333333334,4.612500000000001
1720,Robson Bambu,101579,Corinthians,ZAG,4.8,4.8,América-MG,visitante,4.384615384615385,4.592307692307692
1721,Jô,38138,Corinthians,ATA,1.5666666666666664,4.8,América-MG,visitante,4.384615384615385,4.592307692307692
1722,Alef Manga,101254,Coritiba,ATA,5.583333333333333,3.7,Botafogo,visitante,5.423076923076923,4.561538461538461
1723,Everton,50301,Cuiabá,MEI,0.7499999999999999,5.266666666666667,Athletico-PR,visitante,3.8083333333333336,4.5375
1724,Romarinho,84523,Fortaleza,ATA,0.9249999999999998,4.362499999999999,Juventude,visitante,4.683333333333334,4.522916666666666
1725,Trindade,105433,Coritiba,MEI,0.7333333333333334,3.5999999999999996,Botafogo,visitante,5.423076923076923,4.5115384615384615
1726,Galarza,108528,Coritiba,MEI,2.733333333333333,3.5,Botafogo,visitante,5.423076923076923,4.461538461538462
1727,Gustavo Morínigo,88881,Coritiba,TEC,5.1927272727272715,3.4,Botafogo,visitante,5.423076923076923,4.411538461538462
1728,Juan Vojvoda,104754,Fortaleza,TEC,4.4875,4.113076923076923,Juventude,visitante,4.683333333333334,4.398205128205128
1729,Patryck,106829,São Paulo,LAT,0.7,0.0,Ceará,visitante,4.375,4.375
1730,Marquinhos,113158,São Paulo,ATA,1.9,0.0,Ceará,visitante,4.375,4.375
1731,Fernando Ferreira,118563,São Paulo,MEI,2.3,0.0,Ceará,visitante,4.375,4.375
1732,Toró,101885,São Paulo,ATA,7.9,0.0,Ceará,visitante,4.375,4.375
1733,Cauan de Almeida,107870,Internacional,TEC,3.97,0.0,Atlético-GO,visitante,4.361538461538462,4.361538461538462
1734,D'Alessandro,62023,Internacional,MEI,6.4,0.0,Atlético-GO,visitante,4.361538461538462,4.361538461538462
1735,Balbuena,87887,Corinthians,ZAG,5.85,4.333333333333333,América-MG,visitante,4.384615384615385,4.3589743589743595
1736,Adrián Martínez,104778,Coritiba,ATA,1.67,3.2699999999999996,Botafogo,visitante,5.423076923076923,4.3465384615384615
1737,Mano Menezes,37281,Internacional,TEC,5.971818181818183,4.324166666666666,Atlético-GO,visitante,4.361538461538462,4.342852564102564
1738,Sasha,68991,Fortaleza,MEI,8.6,4.0,Juventude,visitante,4.683333333333334,4.341666666666667
1739,Willian,42135,Corinthians,MEI,3.5375,4.283333333333333,América-MG,visitante,4.384615384615385,4.333974358974359
1740,Guillermo de los Santos,87238,Coritiba,ZAG,4.88,3.233333333333333,Botafogo,visitante,5.423076923076923,4.328205128205128
1741,Luiz Henrique,109282,Fluminense,ATA,7.3428571428571425,5.3999999999999995,Flamengo,visitante,3.227272727272727,4.3136363636363635
1742,Paulinho,69034,Corinthians,MEI,0.4,4.2,América-MG,visitante,4.384615384615385,4.292307692307693
1743,Vítor Pereira,77713,Corinthians,TEC,5.573076923076922,4.198333333333333,América-MG,visitante,4.384615384615385,4.291474358974359
1744,Hulk,39148,Atlético-MG,ATA,6.3909090909090915,6.81,Avaí,visitante,1.7692307692307692,4.289615384615384
1745,Carlos de Pena,87242,Internacional,ATA,3.427272727272727,4.209090909090909,Atlético-GO,visitante,4.361538461538462,4.2853146853146855
1746,Guto Ferreira,37245,Coritiba,TEC,7.1899999999999995,3.1399999999999997,Botafogo,visitante,5.423076923076923,4.281538461538462
1747,Pintado,37424,Cuiabá,TEC,3.125,4.726666666666667,Athletico-PR,visitante,3.8083333333333336,4.2675
1748,Fábio Santos,38229,Corinthians,LAT,5.911111111111111,4.1499999999999995,América-MG,visitante,4.384615384615385,4.267307692307693
1749,Thiago Galhardo,71844,Fortaleza,ATA,5.05,3.8200000000000003,Juventude,visitante,4.683333333333334,4.251666666666667
1750,João Victor,104250,Corinthians,ZAG,4.366666666666666,4.025,América-MG,visitante,4.384615384615385,4.204807692307693
1751,Marquinhos,102292,Cuiabá,ATA,3.2,4.6,Athletico-PR,visitante,3.8083333333333336,4.204166666666667
1752,Luizão,117819,São Paulo,ZAG,2.6,4.025,Ceará,visitante,4.375,4.2
1753,Matheus Alexandre,103347,Coritiba,LAT,4.24,2.957142857142857,Botafogo,visitante,5.423076923076923,4.19010989010989
1754,Felipe Alves,72372,São Paulo,GOL,6.5,4.0,Ceará,visitante,4.375,4.1875
1755,Matheus Alves,91712,Goiás,GOL,-1.0,0.0,Bragantino,visitante,4.183333333333334,4.183333333333334
1756,Vitor Hugo,116834,Goiás,ATA,-0.1,0.0,Bragantino,visitante,4.183333333333334,4.183333333333334
1757,Egídio,42145,Coritiba,LAT,5.887499999999999,2.9000000000000004,Botafogo,visitante,5.423076923076923,4.161538461538462
1758,Miranda,38141,São Paulo,ZAG,2.85,3.8833333333333333,Ceará,visitante,4.375,4.129166666666666
1759,Marcelo Benevenuto,95638,Fortaleza,ZAG,4.26,3.5615384615384613,Juventude,visitante,4.683333333333334,4.1224358974358974
1760,Jair Ventura,92180,Goiás,TEC,3.916923076923077,4.048181818181818,Bragantino,visitante,4.183333333333334,4.115757575757575
1761,Johnny,106002,Internacional,MEI,5.925,3.8375000000000004,Atlético-GO,visitante,4.361538461538462,4.099519230769231
1762,Weslley Patati,118676,Santos,ATA,1.4,0.0,Palmeiras,visitante,4.076923076923077,4.076923076923077
1763,Kaiky,111637,Santos,ZAG,1.0,0.0,Palmeiras,visitante,4.076923076923077,4.076923076923077
1764,Abel Braga,40006,Fluminense,TEC,4.135,4.9,Flamengo,visitante,3.227272727272727,4.0636363636363635
1765,Gil,68923,Corinthians,ZAG,4.9,3.714285714285715,América-MG,visitante,4.384615384615385,4.04945054945055
1766,Nikão,69705,São Paulo,MEI,2.233333333333333,3.72,Ceará,visitante,4.375,4.0475
1767,Léo Gamalho,53865,Coritiba,ATA,6.118181818181818,2.6714285714285717,Botafogo,visitante,5.423076923076923,4.047252747252747
1768,Alemão,98219,Internacional,ATA,4.869999999999999,3.725,Atlético-GO,visitante,4.361538461538462,4.043269230769231
1769,Yuri Alberto,100652,Corinthians,ATA,3.4,3.6750000000000003,América-MG,visitante,4.384615384615385,4.029807692307693
1770,Clayton,106931,Coritiba,ATA,0.96,2.575,Botafogo,visitante,5.423076923076923,3.9990384615384618
1771,Andrés,110517,São Paulo,MEI,0.74,3.6,Ceará,visitante,4.375,3.9875
1772,Calleri,89840,São Paulo,ATA,7.469230769230768,3.590909090909091,Ceará,visitante,4.375,3.9829545454545454
1773,Vinicius,68917,Goiás,ATA,1.0666666666666667,3.7714285714285714,Bragantino,visitante,4.183333333333334,3.9773809523809525
1774,Lucas Piton,105584,Corinthians,LAT,5.4727272727272736,3.566666666666667,América-MG,visitante,4.384615384615385,3.9756410256410257
1775,Vitão,97900,Internacional,ZAG,3.1999999999999997,3.5800000000000005,Atlético-GO,visitante,4.361538461538462,3.970769230769231
1776,Daniel,96468,Internacional,GOL,4.6000000000000005,3.55,Atlético-GO,visitante,4.361538461538462,3.955769230769231
1777,Lisca,72588,Santos,TEC,5.31,3.822,Palmeiras,visitante,4.076923076923077,3.9494615384615384
1778,Lucas Barbosa,112886,Santos,MEI,3.45,3.785714285714286,Palmeiras,visitante,4.076923076923077,3.9313186813186816
1779,Alan Patrick,68685,Internacional,MEI,4.8428571428571425,3.5,Atlético-GO,visitante,4.361538461538462,3.930769230769231
1780,Mercado,72951,Internacional,ZAG,3.3454545454545452,3.4900000000000007,Atlético-GO,visitante,4.361538461538462,3.925769230769231
1781,Bustos,96678,Internacional,LAT,6.419999999999999,3.4900000000000007,Atlético-GO,visitante,4.361538461538462,3.925769230769231
