,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,6.21,5.276666666666666
1,Abel Hernández,74159,Fluminense,ATA,3.9,-0.0666666666666667
2,Abner Vinícius,104513,Athlético-PR,LAT,2.6,3.7
3,Ademir,101314,América-MG,ATA,7.05,6.9399999999999995
4,Aderlan,88423,Bragantino,LAT,3.25,4.025
5,Adson,111682,Corinthians,MEI,-0.35,-0.4
6,Alan Empereur,88033,Cuiabá,ZAG,3.5999999999999996,2.9499999999999997
7,Alan Santos,70132,Chapecoense,MEI,-3.0,-0.5
8,Alberto Valentim,84863,Athlético-PR,TEC,2.53,3.3833333333333333
9,Alerrandro,101715,Bragantino,ATA,0.35,2.3
10,Alisson,81845,Grêmio,MEI,0.9000000000000001,1.9
11,Allan,96652,Atlético-MG,MEI,1.8800000000000001,3.75
12,Alê,86388,América-MG,MEI,3.8,6.65
13,Anderson Jesus,90700,América-MG,ZAG,0.0,-0.4
14,Anderson Leite,87691,Chapecoense,MEI,4.8,1.6666666666666667
15,Andreas Pereira,89274,Flamengo,MEI,6.75,6.05
16,André,107498,Fluminense,MEI,2.4333333333333336,2.0999999999999996
17,André Luís,92146,Atlético-GO,ATA,0.9,2.0666666666666664
18,Arboleda,91573,São Paulo,ZAG,6.6,2.45
19,Arias,99815,Fluminense,MEI,2.966666666666667,1.2
20,Arnaldo,78497,Atlético-GO,LAT,3.75,1.0499999999999998
21,Artur,95799,Bragantino,ATA,6.95,7.949999999999999
22,Auremir,77570,Cuiabá,MEI,-0.35,2.95
23,Baralhas,99440,Atlético-GO,MEI,0.9500000000000001,3.1500000000000004
24,Benítez,93550,São Paulo,MEI,0.19999999999999996,3.9
25,Betinho,82876,Sport,MEI,0.0,0.0
26,Bissoli,100762,Athlético-PR,ATA,1.0333333333333334,-0.7000000000000001
27,Bobadilla,84342,Fluminense,ATA,0.5,0.8999999999999999
28,Borrero,106843,Atlético-MG,MEI,1.1666666666666667,2.4
29,Boschilia,86841,Internacional,MEI,1.35,1.0499999999999998
30,Brenno,100830,Grêmio,GOL,-1.0,4.166666666666667
31,Breno Lopes,93988,Palmeiras,ATA,2.0,4.1
32,Bruninho,101716,Juventude,MEI,1.0,-0.3
33,Bruno Alves,73620,São Paulo,ZAG,4.5,1.8
34,Bruno Cortez,72079,Grêmio,LAT,2.25,-3.9
35,Bruno Henrique,90285,Flamengo,ATA,4.15,3.4
36,Bruno Melo,84339,Fortaleza,LAT,2.875,2.7000000000000006
37,Bruno Méndez,103700,Internacional,ZAG,3.65,0.4
38,Bruno Nazário,81776,América-MG,MEI,-0.2,-0.7
39,Bruno Pacheco,90061,Ceará,LAT,4.366666666666667,2.0500000000000003
40,Bruno Silva,101422,Chapecoense,ATA,-0.1,4.6
41,Bruno Viana,92291,Flamengo,ZAG,3.95,2.05
42,Busanello,97537,Chapecoense,LAT,1.1500000000000001,1.8666666666666665
43,Cabrera,108473,Cuiabá,MEI,2.2,0.0
