,nome,slug,apelido,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,clube,posicao,status_pre,FF,FS,G,A,SG,DE,DS,DP,FC,GC,GS,FD,CA,FT,I,PP,CV,PC,PI,PS,preco_open,ano,home_dummy,opponent,team_goals,opp_goals,match_id,adversario_nome,pontos_ofensivos_decisivos,pontos_ofensivos_finalização,pontos_ofensivos_totais,ieo_gm,ieo_gm_mean,finalizacoes_num,iao_gm,iao_gm_mean,desarmes_perc,ied_gm,ied_gm_mean,ieg_gm,ieg_gm_mean,GS_por_finalizacao,DE_por_finalizacao,ippc_gm,ippc_gm_mean,iro_gm,irp_gm
13,Nathanael Ananias da Silva,nathansilva,Nathan Silva,95794,7,373,3,3,-3.7,6.39,-2.51,3.35,6,Atlético-GO,ZAG,Suspenso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.899999999999997,2021,1,280,0.0,1.0,270240,Bragantino,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,2.857142857142857,0.0,7.894736842105263,25.16082463378482,0.0,13.038205181062322,0.0,0.0,-0.41573033707865176,0.5974913710870476,2.0414285714285714,5.7997127394906265
14,Nathanael Ananias da Silva,nathansilva,Nathan Silva,95794,8,373,3,6,0.0,6.39,0.0,3.35,6,Atlético-GO,ZAG,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2021,0,282,1.0,4.0,270255,Atlético-MG,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2.5,0.0,32.432432432432435,26.06977560861577,25.806451612903224,14.634235985042434,0.0,0.0,0.0,0.5228049497011666,2.0414285714285714,5.7997127394906265
15,Nathanael Ananias da Silva,nathansilva,Nathan Silva,95794,9,282,3,6,0.0,6.39,0.0,3.35,6,Atlético-MG,ZAG,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2021,0,1371,1.0,0.0,270279,Cuiabá,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,2.2222222222222223,0.0,24.242424242424242,25.866736567927823,7.5,13.841543097815496,0.0,0.0,0.0,0.46471551084548146,2.0414285714285714,5.7997127394906265
16,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,1,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0,264,1.0,0.0,270152,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.71428571428571,25.71428571428571,0.0,0.0,0.0,0.0,4.0625,0.4616686757803483
17,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,2,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,1,276,2.0,0.0,270169,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068966,29.74137931034483,22.727272727272727,24.22077922077922,0.0,0.0,0.0,0.0,4.0625,0.4616686757803483
18,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,3,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,29.928596307906655,0.0,16.147186147186147,0.0,0.0,0.0,0.0,4.0625,0.4616686757803483
19,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,4,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02127659574468,26.70176637986616,5.714285714285714,13.53896103896104,0.0,0.0,0.0,0.0,4.0625,0.4616686757803483
20,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,5,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0,293,1.0,2.0,270198,Athlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.361413103892925,18.51851851851852,14.534872534872534,0.0,0.0,0.0,0.0,4.0625,0.4616686757803483
21,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,6,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,1,266,1.0,0.0,270210,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.242424242424242,26.008248293648148,5.555555555555555,13.038319704986371,0.0,0.0,0.0,0.0,4.0625,0.4616686757803483
22,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,7,373,5,6,-0.6,2.13,-0.87,-0.6,1,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2021,1,280,0.0,1.0,270240,Bragantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.421052631578945,24.924363199066836,0.0,11.175702604274033,0.0,0.0,-0.19999999999999998,-0.02857142857142857,4.0625,0.4616686757803483
23,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,8,373,5,6,1.2,2.37,0.24,0.3,2,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2021,0,282,1.0,4.0,270255,Atlético-MG,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,0.0,32.432432432432435,25.862871853237536,25.806451612903224,13.00454623035268,0.0,0.0,0.5633802816901409,0.045422535211267615,4.0625,0.4616686757803483
24,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,9,373,5,6,1.2,2.43,0.06,0.6,3,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2021,0,284,1.0,0.0,270276,Grêmio,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,0.0,24.242424242424242,25.682822118702727,7.5,12.392929982535716,0.0,0.0,0.5063291139240506,0.09663437729046571,4.0625,0.4616686757803483
25,Éder Ferreira Graminho,eder-fg,Éder ,91203,1,373,3,7,4.6,5.99,1.99,4.6,1,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2021,0,264,1.0,0.0,270152,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.500000000000004,27.500000000000004,28.57142857142857,28.57142857142857,0.0,0.0,1.15,1.15,1.78625,6.540306240221601
26,Éder Ferreira Graminho,eder-fg,Éder ,91203,2,373,3,7,12.3,10.87,4.88,8.45,2,Atlético-GO,ZAG,Provável,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.9899999999999975,2021,1,276,2.0,0.0,270169,São Paulo,8.0,0.0,8.0,100.0,50.0,1.0,16.666666666666664,8.333333333333332,0.0,31.03448275862069,29.26724137931035,27.27272727272727,27.922077922077918,0.0,0.0,2.0534223706176964,1.6017111853088482,1.78625,6.540306240221601
27,Éder Ferreira Graminho,eder-fg,Éder ,91203,3,373,3,7,0.0,10.87,0.0,8.45,2,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,5.5555555555555545,0.0,30.303030303030305,29.61250435388367,0.0,18.614718614718612,0.0,0.0,0.0,1.0678074568725655,1.78625,6.540306240221601
28,Éder Ferreira Graminho,eder-fg,Éder ,91203,4,373,3,6,0.0,10.87,0.0,8.45,2,Atlético-GO,ZAG,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.166666666666666,0.0,17.02127659574468,26.464697414348922,5.714285714285714,15.389610389610388,0.0,0.0,0.0,0.8008555926544241,1.78625,6.540306240221601
29,Éder Ferreira Graminho,eder-fg,Éder ,91203,5,373,3,7,0.0,10.87,0.0,8.45,2,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,2021,0,293,1.0,2.0,270198,Athlético-PR,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.333333333333333,0.0,25.0,26.171757931479135,18.51851851851852,16.015392015392013,0.0,0.0,0.0,0.6406844741235392,1.78625,6.540306240221601
30,Éder Ferreira Graminho,eder-fg,Éder ,91203,6,373,3,7,4.7,10.4,-0.47,7.2,3,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.87,2021,1,266,1.0,0.0,270210,Fluminense,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,2.7777777777777772,0.0,27.27272727272727,26.35525282168716,8.333333333333332,14.735048901715565,0.0,0.0,0.4323827046918123,0.6059675125515848,1.78625,6.540306240221601
31,Éder Ferreira Graminho,eder-fg,Éder ,91203,7,373,3,7,-2.2,8.9,-1.5,4.85,4,Atlético-GO,ZAG,Provável,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.4,2021,1,280,0.0,1.0,270240,Bragantino,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,2.3809523809523805,0.0,7.894736842105263,23.71803625317546,0.0,12.630041915756198,0.0,0.0,-0.21153846153846154,0.48918094482443525,1.78625,6.540306240221601
32,Éder Ferreira Graminho,eder-fg,Éder ,91203,8,373,3,7,0.4,8.87,-0.03,3.96,5,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.899999999999997,2021,0,282,1.0,4.0,270255,Atlético-MG,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2.083333333333333,100.0,40.54054054054054,25.820849289096095,25.806451612903224,14.277093127899576,0.0,0.0,0.044943820224719114,0.43365130424947074,1.78625,6.540306240221601
33,Éder Ferreira Graminho,eder-fg,Éder ,91203,9,373,3,7,5.7,9.93,1.06,4.25,6,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.87,2021,0,284,1.0,0.0,270276,Grêmio,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,1.8518518518518516,50.0,39.39393939393939,27.32897041185646,10.0,13.801860558132956,0.0,0.0,0.6426155580608794,0.4568695546729606,1.78625,6.540306240221601
34,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,1,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,264,1.0,0.0,270152,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.71428571428571,25.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0
35,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,2,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,1,276,2.0,0.0,270169,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068966,29.74137931034483,22.727272727272727,24.22077922077922,0.0,0.0,0.0,0.0,0.0,0.0
36,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,3,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,29.928596307906655,0.0,16.147186147186147,0.0,0.0,0.0,0.0,0.0,0.0
37,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,4,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02127659574468,26.70176637986616,5.714285714285714,13.53896103896104,0.0,0.0,0.0,0.0,0.0,0.0
38,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,5,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,293,1.0,2.0,270198,Athlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.361413103892925,18.51851851851852,14.534872534872534,0.0,0.0,0.0,0.0,0.0,0.0
39,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,6,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,1,266,1.0,0.0,270210,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.242424242424242,26.008248293648148,5.555555555555555,13.038319704986371,0.0,0.0,0.0,0.0,0.0,0.0
40,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,7,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,1,280,0.0,1.0,270240,Bragantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.684210526315788,25.67624289831495,0.0,11.175702604274033,0.0,0.0,0.0,0.0,0.0,0.0
41,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,8,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,282,1.0,4.0,270255,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.432432432432435,26.52076659007964,25.806451612903224,13.00454623035268,0.0,0.0,0.0,0.0,0.0,0.0
42,João Paulo da Silva Alves,joaopaulo0690,João Paulo,86770,1,373,4,7,5.5,7.31,2.31,5.5,1,Atlético-GO,MEI,Provável,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,5.0,2021,0,264,1.0,0.0,270152,Corinthians,5.0,0.8,5.8,86.21,86.21,1.0,0.0,0.0,50.0,35.0,35.0,25.71428571428571,25.71428571428571,0.0,0.0,1.1,1.1,5.12,3.795942445305086
43,João Paulo da Silva Alves,joaopaulo0690,João Paulo,86770,2,373,4,7,9.7,10.95,3.64,7.6,2,Atlético-GO,MEI,Provável,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.309999999999999,2021,1,276,2.0,0.0,270169,São Paulo,8.0,0.0,8.0,100.0,93.10499999999999,1.0,16.666666666666664,8.333333333333332,50.0,41.37931034482759,38.189655172413794,22.727272727272727,24.22077922077922,0.0,0.0,1.326949384404925,1.2134746922024626,5.12,3.795942445305086
44,João Paulo da Silva Alves,joaopaulo0690,João Paulo,86770,3,373,4,7,0.0,10.95,0.0,7.6,2,Atlético-GO,MEI,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,62.06999999999999,0.0,0.0,5.5555555555555545,0.0,30.303030303030305,35.56078021595263,0.0,16.147186147186147,0.0,0.0,0.0,0.8089831281349751,5.12,3.795942445305086
45,João Paulo da Silva Alves,joaopaulo0690,João Paulo,86770,4,373,4,7,1.0,9.73,-1.22,5.4,3,Atlético-GO,MEI,Provável,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.95,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,46.552499999999995,0.0,0.0,4.166666666666666,50.0,21.27659574468085,31.989734098134686,5.714285714285714,13.53896103896104,0.0,0.0,0.091324200913242,0.6295683963295418,5.12,3.795942445305086
